place_id,place_name,type_1,type_2,type_3,price_level,average_rating,user_ratings_total,formatted_address,latitude,longitude,geohash,upper_geohash,distance,duration
ChIJc7A1v4ne4EcRyi0mTJfk2WI,LE FIVE Rouen,night_life,night_club,"['bar', 'store']",,4.5,475.0,"181 Av. du Grand Cours, 76100 Rouen, France",49.4276551,1.1038609,u0bc1n,u0bc1,2.4 km,30 mins
ChIJodHumtjd4EcR1TnbEFyW-sY,Hôtel de Bourgtheroulde,accommodation,lodging,,,4.5,1504.0,"15 Pl. de la Pucelle, 76000 Rouen, France",49.4419918,1.0882674,u0bc2b,u0bc2,0.6 km,7 mins
ChIJCfQgC__d4EcRIPQ_iUeDIVI,Fluvial,cultural,museum,['tourist_attraction'],,4.0,61.0,"Hangar 13, Quai Emile Duchemin, 76000 Rouen, France",49.4445109,1.0597984,u0bc21,u0bc2,2.8 km,35 mins
ChIJCfl09Hfe4EcRcCAHCHun1Go,ERISAY RÉCEPTIONS ROUEN Traiteur,food,restaurant,"['meal_delivery', 'store']",,4.5,20.0,"39 Rue aux Ours, 76000 Rouen, France",49.4405498,1.0915581,u0bc2b,u0bc2,0.3 km,3 mins
ChIJ9-nFfuHd4EcRBPHjg2IzHJw,Styl Bar,night_life,bar,['restaurant'],,4.2,56.0,"92 Av. du Mont Riboudet, 76000 Rouen, France",49.4443362,1.0755622,u0bc23,u0bc2,1.7 km,21 mins
ChIJh6ZbohHe4EcRuKM_JIEulQ8,Bedding & Sofa International,shopping,store,"['furniture_store', 'home_goods_store']",,1.0,1.0,"114 Av. de Caen 112, 76100 Rouen, France",49.4293449,1.0730117,u0bc0q,u0bc0,2.3 km,30 mins
ChIJsQuJ9Yvd4EcR6tdCw0ucRmM,GYNÉKOLOC,night_life,bar,,,4.8,16.0,"1 Rue Saint-Nicaise, 76000 Rouen, France",49.4436595,1.1025467,u0bc30,u0bc3,1.0 km,13 mins
ChIJtTOnkHfe4EcRWh5T1vh4DnQ,Get Out ! Rouen - Escape Game,cultural,tourist_attraction,,,4.7,458.0,"15 Rue Jacques Lelieur, 76000 Rouen, France",49.4395747,1.0907233,u0bc2b,u0bc2,0.3 km,4 mins
ChIJHcnplnje4EcRMTpsP4USVoA,Historial Jeanne d’Arc,cultural,museum,['tourist_attraction'],,4.5,1408.0,"7 Rue Saint-Romain, 76000 Rouen, France",49.4404181,1.0958709,u0bc2b,u0bc2,0.3 km,4 mins
ChIJh9bVwa3d4EcRO5kXATbLrxI,Eglise Sainte Marie,cultural,church,['place_of_worship'],,4.5,133.0,"35 Rue de la Vatine, 76130 Mont-Saint-Aignan, France",49.4731722,1.0999505,u0bc3n,u0bc3,4.5 km,1 hour 3 mins
ChIJcWr3X9jd4EcRjMew4Xdwy9A,JM's Café,night_life,bar,"['restaurant', 'cafe']",2.0,4.1,1983.0,"2 Pl. du Vieux Marché, 76000 Rouen, France",49.4426645,1.0889292,u0bc2b,u0bc2,0.6 km,7 mins
ChIJzV0zm3_e4EcRjSEt1EqVifY,ALI FOOD HOUSE,food,restaurant,,,3.7,40.0,"63 Rue d'Amiens, 76000 Rouen, France",49.4406833,1.1005799,u0bc30,u0bc3,0.6 km,7 mins
ChIJSY9eg3Pd4EcRRkvB0vlSx4A,l'atelier de Severine,shopping,store,"['furniture_store', 'home_goods_store']",,5.0,1.0,"NODAL, 29 Rue Desseaux, 76100 Rouen, France",49.4307225,1.0932526,u0bc0y,u0bc0,1.3 km,17 mins
ChIJy4yfwETe4EcRSzwt-o08WJQ,Maison de la Presse,shopping,store,['book_store'],,3.7,50.0,"33 PLACE DE L'HOTEL DE VILLE, 76300 Sotteville-lès-Rouen, France",49.414361,1.0901168,u0bc0g,u0bc0,3.3 km,42 mins
ChIJLezmh9Xd4EcRXGVwJggLjE4,Ho Lamian,food,restaurant,,2.0,4.4,626.0,"243 Rue Eau de Robec, 76000 Rouen, France",49.4414083,1.0995179,u0bc30,u0bc3,0.5 km,7 mins
ChIJUZWdo9fd4EcR5lcgzupuT3U,Chaussures Trouvé Mephisto,shopping,store,['shoe_store'],,3.1,25.0,"53 Rue Ganterie, 76000 Rouen, France",49.4434689,1.0935627,u0bc2b,u0bc2,0.6 km,7 mins
ChIJH3n_XX_e4EcRo2g-GAzR0e4,"LÉOLINE Tapisserie, Tapissière & Décoratrice, Création Abat Jour, Rouen",shopping,store,"['furniture_store', 'home_goods_store']",,4.8,5.0,"2 Pl. du Lieutenant Aubert, 76000 Rouen, France",49.4410687,1.0988823,u0bc30,u0bc3,0.4 km,5 mins
ChIJlTZikHje4EcRejSNX2PI9aM,Dame Cakes,food,cafe,"['bakery', 'store']",2.0,4.4,862.0,"70 Rue Saint-Romain, 76000 Rouen, France",49.4408463,1.0954867,u0bc2b,u0bc2,0.3 km,4 mins
ChIJi-SQlare4EcRjiEPBRVim64,Restaurant le Darnétal,food,restaurant,['meal_takeaway'],,4.4,74.0,"2 Rue Albert Fauquet, 76160 Darnétal, France",49.4400656,1.1460107,u0bc60,u0bc6,4.2 km,53 mins
ChIJhbKom_Ld4EcR_Qkc2zefRKc,Residence Galois 435,accommodation,lodging,,,3.6,54.0,"Résidence Gallois, 76130 Mont-Saint-Aignan, France",49.4602779,1.0697351,u0bc27,u0bc2,3.6 km,52 mins
ChIJ5bqyJ3je4EcRSWVXga6rwAY,Netphone,shopping,store,['electronics_store'],,4.1,85.0,"58 Rue de la Champmesle, 76000 Rouen, France",49.4407092,1.0929115,u0bc2b,u0bc2,0.2 km,2 mins
ChIJ__97MX_e4EcRbP2bN88NP4k,ROTOMAGUS,food,restaurant,,,4.5,478.0,"7 Pl. Barthélémy, 76000 Rouen, France",49.4396779,1.0977066,u0bc2b,u0bc2,0.3 km,4 mins
ChIJRZ7-lXfe4EcRBV3ac8xaFC4,Boutique Dominick,shopping,store,['shoe_store'],,3.9,55.0,"109 Rue du Général Leclerc, 76000 Rouen, France",49.4397863,1.0904297,u0bc2b,u0bc2,0.4 km,4 mins
ChIJL4KObarf4EcRJ3wZ7ebEfD4,La Canopizz,night_life,night_club,,,5.0,1.0,"19 Rue du Bec, 76000 Rouen, France",49.4415307,1.0930174,u0bc2b,u0bc2,0.3 km,4 mins
ChIJ9zCotifh4EcRD3dbZ0Bg7Rg,Burger Ch'waya | Burger Petit-Quevilly,food,restaurant,,,3.8,166.0,"1 Rue Marcel Sembat, 76140 Le Petit-Quevilly, France",49.4156632,1.0570459,u0bc05,u0bc0,4.1 km,54 mins
ChIJLzWF6H7e4EcRaMX-KOP3SwY,Cyclable Rouen,shopping,store,['bicycle_store'],,4.8,97.0,"16 bis Rue Alsace Lorraine, 76000 Rouen, France",49.4389496,1.0984319,u0bc2b,u0bc2,0.3 km,4 mins
ChIJM-RRECLf4EcR-ST5Ug_03fg,Churasco Grill,food,restaurant,,,4.8,24.0,"107 Rue de Paris, 76300 Sotteville-lès-Rouen, France",49.4167983,1.0959155,u0bc0u,u0bc0,3.1 km,39 mins
ChIJmQBb2d_d4EcRUndtzjXCsAA,ITO Mont-Saint-Aignan,food,restaurant,,,4.1,35.0,"8 Pl. Colbert, 76130 Mont-Saint-Aignan, France",49.4624495,1.0715261,u0bc2k,u0bc2,3.5 km,51 mins
ChIJdb5dDDbn4EcRM4FsTjCCDJI,E-pizza,food,restaurant,,,4.8,85.0,"42 Av. de Versailles, 76380 Canteleu, France",49.4474683,1.0350788,u0b9r9,u0b9r,5.4 km,1 hour 15 mins
ChIJKfKy6tjd4EcRTH1TuD5OSUU,Le 33 Club,night_life,night_club,['bar'],,3.0,281.0,"33 Pl. du Vieux Marché, 76000 Rouen, France",49.4427346,1.0877001,u0bc2b,u0bc2,0.7 km,8 mins
ChIJMZs2fF7n4EcR1K1onWXwIP8,Paroisse Saint-Pierre,cultural,church,['place_of_worship'],,3.9,10.0,"1 Rue de l'Église, 76250 Déville-lès-Rouen, France",49.4597889,1.053893,u0b9rg,u0b9r,4.1 km,53 mins
ChIJS3i8Ax3d4EcRvqTk2SPEiv4,O Naan stop,food,restaurant,"['meal_takeaway', 'store']",,4.6,33.0,"12 Rue de l'Ancienne Prison, 76000 Rouen, France",49.44376,1.0891766,u0bc2b,u0bc2,0.8 km,10 mins
ChIJ7-for3_e4EcRhsZNQ1737oM,Boutique SAINT JAMES à Rouen,shopping,store,['clothing_store'],,5.0,3.0,"81 Rue Martainville, 76000 Rouen, France",49.4393027,1.1006244,u0bc30,u0bc3,0.5 km,6 mins
ChIJ__82jtjd4EcR6JwTyldsdcA,Le Garde Manger,food,restaurant,,2.0,4.4,199.0,"23-25 Pl. de la Pucelle, 76000 Rouen, France",49.4423171,1.0884453,u0bc2b,u0bc2,0.6 km,8 mins
ChIJX1nRWvzd4EcR0bOiB2kcSPc,IKKS Women Men,shopping,store,"['clothing_store', 'shoe_store']",,4.5,8.0,"Centre Commercial Docks, 76 Bd Ferdinand de Lesseps, 76000 Rouen, France",49.446111,1.065,u0bc21,u0bc2,2.6 km,33 mins
ChIJQZQ-eHLe4EcR4ExDjRr5xXg,Bibliothèque Saint-Sever (Rn'Bi),shopping,library,,,3.9,32.0,"65 Avenue de Bretagne Centre commercial Saint-Sever, 1er étage, 76100 Rouen, France",49.4313017,1.0837729,u0bc0w,u0bc0,1.5 km,19 mins
ChIJ7Vtvml3d4EcRfZkY_WoCxkk,La Base,food,cafe,,,5.0,2.0,"24 Bd de la Marne, 76000 Rouen, France",49.4472685,1.0930729,u0bc2c,u0bc2,1.1 km,15 mins
ChIJFxTCltfd4EcRZKfpjmDnwq0,Bibliothèque Parment (Rn'Bi),shopping,library,,,4.3,29.0,"8 All. Eugène Delacroix, 76000 Rouen, France",49.4431346,1.0936429,u0bc2b,u0bc2,0.5 km,7 mins
ChIJK8PnGTnn4EcRrK5LPTI7hSQ,panier sympa,shopping,store,['convenience_store'],,5.0,1.0,"24 Av. Charles Gounod, 76380 Canteleu, France",49.4556602,1.0332934,u0b9re,u0b9r,6.0 km,1 hour 22 mins
ChIJf10AsnDf4EcRA5QNgaCP6Qk,ODate Sushi,food,restaurant,,,4.6,59.0,"43 Rue Lafayette, 76100 Rouen, France",49.4331138,1.090955,u0bc0z,u0bc0,1.1 km,14 mins
ChIJ01MrgW3e4EcR0NDZEhRnVtI,DEVRED1902,shopping,store,"['shoe_store', 'clothing_store']",,4.3,25.0,"Cent.Commercial St-Sever, Lots 226/227/227B - 1Er Etage, 76046 Rouen, France",49.4308166,1.084156,u0bc0w,u0bc0,1.4 km,17 mins
ChIJ9zX6K3Tb4EcRXpR-rOXczHU,Taddei Nicolas,shopping,store,['bakery'],,4.0,11.0,"10 Place Gén de Gaulle, 76420 Bihorel, France",49.4546976,1.1150205,u0bc36,u0bc3,2.6 km,39 mins
ChIJZ31zOzre4EcR9glWP__eM_M,Ottoman Palace,food,restaurant,,,4.0,630.0,"42 Av. des Canadiens, 76140 Le Petit-Quevilly, France",49.4129099,1.0730308,u0bc07,u0bc0,3.5 km,46 mins
ChIJ7QRG_2rn4EcRYTgdlvVdEi0,La Pizza Du Pirate,food,restaurant,,,4.2,47.0,"1 Chem. de Croisset, 76000 Rouen, France",49.4487905,1.0475644,u0b9rc,u0b9r,4.0 km,51 mins
ChIJ64vi6XDe4EcR5HLSzIi25lA,Sourire du Tibet,food,restaurant,,2.0,4.5,58.0,"11 Rue Saint-Sever, 76100 Rouen, France",49.4348906,1.0897448,u0bc0z,u0bc0,0.8 km,10 mins
ChIJ26BmY6De4EcRalwRgx_zbm0,Le Noble Art de Rouen,sport,gym,['health'],,5.0,3.0,"Hall des sports de Saint Exupéry, Impasse Gaumont, 76000 Rouen, France",49.439526,1.116639,u0bc32,u0bc3,1.8 km,22 mins
ChIJ-Q2-p27e4EcRu6x5CNmPSBI,Hayashi,food,restaurant,,,4.4,363.0,"Av. de Bretagne, 76100 Rouen, France",49.4307397,1.083765,u0bc0w,u0bc0,1.5 km,19 mins
ChIJtwXA1OjZ4EcRkQv7mTKgzBE,Saint leger du bourg denis,food,cafe,,,4.0,2.0,"Rue Eugène Lavoisier, 76160 Saint-Léger-du-Bourg-Denis, France",49.4360943,1.1498029,u0bc4p,u0bc4,4.4 km,55 mins
ChIJfxUmGRXc4EcRaBy3l2msVkA,La Civette Kennedy,shopping,store,,,4.2,79.0,"Rue du Président Kennedy, 76420 Bihorel, France",49.4604099,1.1286061,u0bc3e,u0bc3,3.8 km,54 mins
ChIJkYCQT9_d4EcR8Gnt79lckLM,Sarl Racine 14,food,restaurant,,,4.7,37.0,"22 Rue de Fontenelle, 76000 Rouen, France",49.4423013,1.0855173,u0bc28,u0bc2,0.8 km,10 mins
ChIJxZYHx17e4EcRAhyTghoeYTM,Paroisse Nicolas Barre,cultural,church,['place_of_worship'],,4.5,6.0,"2 Rue François Raspail, 76300 Sotteville-lès-Rouen, France",49.4169666,1.0973925,u0bc0u,u0bc0,3.2 km,41 mins
ChIJ__9PLvLd4EcRVvZsZUr9Gn8,Brasserie Lavoisier,food,restaurant,,,4.1,47.0,"C.R.O.U.S., 28 Rue Lavoisier, 76130 Mont-Saint-Aignan, France",49.4574555,1.0678,u0bc27,u0bc2,3.2 km,49 mins
ChIJTxZmLNjd4EcRlAbhPR1w1RA,Boutique DEGRENNE,shopping,store,"['furniture_store', 'home_goods_store']",,4.7,10.0,"51 Rue Jeanne d'Arc, 76000 Rouen, France",49.443789,1.091455,u0bc2b,u0bc2,0.7 km,8 mins
ChIJvRaivT_e4EcRw2_kGTCaKU8,Le Jardin des Douceurs,shopping,store,['bakery'],,3.3,49.0,"1 D Pl. des Martyrs de la Résistance, 76300 Sotteville-lès-Rouen, France",49.4197664,1.0786766,u0bc0s,u0bc0,2.7 km,34 mins
ChIJw3lUeYbe4EcRBz5VY5e9La8,L’ILLUZION,night_life,night_club,,,4.2,5.0,"66 routes de bonsecours, 76000 Rouen, France",49.4333473,1.107918,u0bc1p,u0bc1,1.4 km,19 mins
ChIJif7mAePd4EcRkKvsF4sCjnc,Zolpan - Marchand,shopping,store,['home_goods_store'],,4.4,37.0,"70 Quai de Boisguilbert, 76000 Rouen, France",49.4446098,1.070698,u0bc23,u0bc2,2.1 km,26 mins
ChIJE4jCY9jd4EcR-Qj_IHPMcns,Foot Locker,shopping,store,"['clothing_store', 'shoe_store']",,4.3,116.0,"148 Rue du Gros Horloge, 76000 Rouen, France",49.4424826,1.0892786,u0bc2b,u0bc2,0.5 km,7 mins
ChIJAQAAAHne4EcRp1IdbQi2sPw,PARQUET BARATTE,shopping,store,,,4.6,35.0,"20 Rte de Lyons la Forêt, 76000 Rouen, France",49.4370378,1.1265846,u0bc1x,u0bc1,2.6 km,32 mins
ChIJYdIVIqHd4EcRgwrdf-hk9Z4,Le Mont Saint Sushi,food,restaurant,,,4.8,46.0,"41 Av. du Mont aux Malades, 76130 Mont-Saint-Aignan, France",49.4626875,1.0756078,u0bc2k,u0bc2,3.2 km,47 mins
ChIJz7xNNIvf4EcR-iDPauMBnS4,GAIA,cultural,art_gallery,,,5.0,2.0,"29 Rue du Bac, 76000 Rouen, France",49.4388695,1.0939383,u0bc2b,u0bc2,0.1 km,2 mins
ChIJK1zpyNjd4EcRP7jdCYiIgzE,Maison natale de Pierre Corneille,cultural,museum,['tourist_attraction'],,4.2,50.0,"4 Rue de la Pie, 76000 Rouen, France",49.4431087,1.0867844,u0bc28,u0bc2,0.7 km,9 mins
ChIJdcr9JtXd4EcRUyLcgJbyhA8,Bar de l'Orbe,night_life,bar,,,3.3,3.0,"136 Rue Orbe, 76000 Rouen, France",49.4437506,1.1021348,u0bc30,u0bc3,1.0 km,12 mins
ChIJAQD0H9_d4EcRjhGlLq5pVBQ,Activi-T,sport,gym,['health'],,5.0,1.0,"53 bis Bd des Belges, 76000 Rouen, France",49.444021,1.0849658,u0bc29,u0bc2,1.0 km,12 mins
ChIJeetkjY3d4EcRv7ozxbZHd18,Burger factory,food,restaurant,,,4.4,240.0,"Av. de l'Europe, 76230 Bois-Guillaume, France",49.475004,1.1089093,u0bc3n,u0bc3,4.7 km,1 hour 6 mins
ChIJ_Y-EGNfd4EcRichmp3oEeNk,Musée de la Céramique - Réunion des Musées Métropolitains (RMM),cultural,museum,['tourist_attraction'],,4.3,112.0,"1 Rue Faucon, 76000 Rouen, France",49.445449,1.093608,u0bc2c,u0bc2,0.8 km,11 mins
ChIJU-sBOnje4EcRQ2yRNE4NFw8,Galeries Lafayette Rouen,shopping,store,"['department_store', 'shoe_store', 'jewelry_store', 'clothing_store']",,3.7,1490.0,"25 Rue Grand Pont, 76000 Rouen, France",49.4393147,1.0920027,u0bc2b,u0bc2,0.3 km,4 mins
ChIJVQOveKXg4EcR5dyQ-MD7tOw,Bar Restaurant La Gueriniere Pension,night_life,bar,,,4.3,12.0,"76140 Le Petit-Quevilly, France",49.4313353,1.0495815,u0b9py,u0b9p,4.1 km,52 mins
ChIJPc036Kve4EcRFVN4VssGqI8,L'Annexe,night_life,bar,['restaurant'],,4.4,61.0,"18 Bd de la Paix, 76160 Darnétal, France",49.437091,1.1427635,u0bc4p,u0bc4,3.8 km,47 mins
ChIJo94K3cHd4EcRsyH4RbvCaJw,Église Saint Thomas de Cantorbery,cultural,church,['place_of_worship'],,3.3,3.0,"70 Rue Louis Pasteur, 76130 Mont-Saint-Aignan, France",49.4581637,1.0818348,u0bc2e,u0bc2,2.6 km,39 mins
ChIJRyUqA6Tg4EcRlu4q5e0Mw9A,Stade Amable Lozai,sport,stadium,,,4.3,63.0,"Rue du Stade, 76140 Le Petit-Quevilly, France",49.4272177,1.052048,u0b9pv,u0b9p,4.2 km,54 mins
ChIJZSkjq3be4EcRcY3LncGrElQ,Parc des Docks,nature,park,,,3.7,3.0,"Rue des Docks, 76100 Rouen, France",49.4364982,1.0862695,u0bc0x,u0bc0,1.0 km,12 mins
ChIJF0pcozze4EcRwtiB-4mstp4,Buffalo Grill,food,restaurant,,2.0,3.8,1278.0,"88 Bd du 11 Novembre, 76140 Le Petit-Quevilly, France",49.41702,1.069624,u0bc0k,u0bc0,3.4 km,44 mins
ChIJiU6P6uDd4EcRViFs_t_ihT0,Odette,night_life,bar,,,3.7,37.0,"Hangar 5E, Quai de Boisguilbert, 76000 Rouen, France",49.4432927,1.0730794,u0bc22,u0bc2,1.8 km,23 mins
ChIJ53WARH_e4EcR6dup0zSr9pE,Tavola Calda Bistrot,night_life,bar,['restaurant'],2.0,4.0,118.0,"29 Rue Damiette, 76000 Rouen, France",49.4405556,1.0983333,u0bc2b,u0bc2,0.4 km,4 mins
ChIJrSGLxaF9shIRBYYVH3wWfgs,SERGE BLANCO,shopping,store,"['shoe_store', 'clothing_store']",,4.5,13.0,"10 Rue Saint-Lô, 76100 Rouen, France",49.4421709,1.0944893,u0bc2b,u0bc2,0.3 km,4 mins
ChIJZUq7taff4EcRGh23_ofO4eU,Chez Côme,food,restaurant,,,5.0,19.0,"174 Rue Martainville, 76000 Rouen, France",49.439848,1.0996644,u0bc30,u0bc3,0.4 km,5 mins
ChIJyeKF_Jfd4EcRLH9QU1dHdr0,Chapelle Boucicaut,cultural,church,['place_of_worship'],,3.5,4.0,"13 Rue Boucicaut, 76130 Mont-Saint-Aignan, France",49.4728243,1.0820771,u0bc2w,u0bc2,4.3 km,1 hour 1 min
ChIJSa9QpIDd4EcRcL-PuxdrDHU,IN FINE,food,restaurant,,,5.0,5.0,"32 All. Eugène Delacroix, 76000 Rouen, France",49.443865,1.0936808,u0bc2b,u0bc2,0.6 km,8 mins
ChIJ6eEWsl_f4EcR9nYhw3PxoeQ,LE SIECLE D'OR,food,restaurant,,,4.1,995.0,"5 Bd industriel, 76300 Sotteville-lès-Rouen, France",49.4228333,1.1067062,u0bc1j,u0bc1,2.4 km,30 mins
ChIJt6uXad7d4EcRpT6leHS8UKA,APPART'HOTEL HOME SWEET ROUEN,accommodation,lodging,,,3.8,10.0,"74 Av. Gustave Flaubert, 76000 Rouen, France",49.4455702,1.0828189,u0bc29,u0bc2,1.2 km,15 mins
ChIJT-3j8Hfe4EcRfrAa_8qZpSI,Abracadabrant,accommodation,lodging,,,4.8,4.0,"45 Rue aux Ours, 76000 Rouen, France",49.4405479,1.0912856,u0bc2b,u0bc2,0.3 km,4 mins
ChIJD38AiJzd4EcRC2lg0HpJed8,Margherita - Tipica Pizza Romana,food,restaurant,"['meal_takeaway', 'liquor_store', 'store']",,4.7,43.0,"144 Rue du Gros Horloge, 76000 Rouen, France",49.4424161,1.0893825,u0bc2b,u0bc2,0.5 km,7 mins
ChIJQ9RVAm7e4EcR0GqiVltNksA,Mitech,shopping,store,['electronics_store'],,4.4,64.0,"156 Rue Saint-Sever, 76100 Rouen, France",49.4311784,1.0862116,u0bc0w,u0bc0,1.2 km,16 mins
ChIJzQ3t0wbd4EcRY0LGiaXmGCI,Crous Panorama Ango Residence,accommodation,lodging,,,4.3,20.0,"23 Bd André Siegfried, 76130 Mont-Saint-Aignan, France",49.4570198,1.0628515,u0bc25,u0bc2,3.6 km,52 mins
ChIJHYNlA1ze4EcRLKbXvPn3m0o,Au Rendez-vous sotteville les rouen,food,restaurant,,,3.9,162.0,"135 Rue de Paris, 76300 Sotteville-lès-Rouen, France",49.4165564,1.0961906,u0bc0u,u0bc0,3.1 km,40 mins
ChIJCcg2IWne4EcRodWTYNWy0Bw,STUDIO FREEKS,cultural,art_gallery,,,2.0,2.0,"10 Rue de Sotteville, 76100 Rouen, France",49.4251472,1.0882681,u0bc0v,u0bc0,1.9 km,25 mins
ChIJhYbi69Xd4EcROifQ23j1Uvs,Kinepolis Rouen,entertainment,movie_theater,,,4.0,995.0,"Pl. de la Verrerie, 76100 Rouen, France",49.4309761,1.0838488,u0bc0w,u0bc0,1.5 km,19 mins
ChIJPUGxoyrc4EcRIeQxkgRSkAc,au petit robec,accommodation,lodging,,,4.0,2.0,"110 Rue Eau de Robec, 76000 Rouen, France",49.4417749,1.1041874,u0bc30,u0bc3,0.9 km,11 mins
ChIJE_82OXje4EcRB4FVJIxRAFc,Rougier & Plé Rouen,shopping,store,['book_store'],,4.3,312.0,"31 Rue Grand Pont, 76000 Rouen, France",49.4398333,1.092906,u0bc2b,u0bc2,0.2 km,2 mins
ChIJZYgBVHje4EcRmqMKeUCiqNg,Ex Nihilo,shopping,store,"['furniture_store', 'home_goods_store']",,4.9,7.0,"41 Rue du Bac, 76000 Rouen, France",49.4392149,1.0941717,u0bc2b,u0bc2,0.1 km,1 min
ChIJE5x9Dabg4EcRG5VVpuJPsh8,Tabac de l'Hôtel de Ville,night_life,bar,['store'],,4.3,47.0,"29 Rue Jacquard, 76140 Le Petit-Quevilly, France",49.430552,1.0530762,u0b9py,u0b9p,3.8 km,49 mins
ChIJEUVs1Q7f4EcRTgaXkPeZrII,L'Étoile d'Or,food,restaurant,,2.0,4.5,82.0,"21 Pl. du Lieutenant Aubert, 76000 Rouen, France",49.4412918,1.0986959,u0bc30,u0bc3,0.4 km,5 mins
ChIJQSqDUNjd4EcREysl7qOXAj4,Culinarion | ROUEN,shopping,store,"['furniture_store', 'home_goods_store']",,4.3,57.0,"24 Rue Guillaume le Conquérant, 76000 Rouen, France",49.4433824,1.0895577,u0bc2b,u0bc2,0.7 km,9 mins
ChIJeynQ53He4EcRTj8qVOFKXoo,"Cash Express Magasin d'occasions Multimédia, Image et Son, Téléphonie, Bijoux, Achat d'or",shopping,store,"['jewelry_store', 'electronics_store', 'home_goods_store']",,4.1,91.0,"146 Rue Saint-Sever, 76100 Rouen, France",49.4319568,1.0870297,u0bc0w,u0bc0,1.1 km,15 mins
ChIJsQ4tvNPd4EcRJtdd5xBoFzE,parwz fast food,food,restaurant,,,4.9,7.0,"197 Rue Beauvoisine, 76000 Rouen, France",49.4479121,1.0994365,u0bc31,u0bc3,1.0 km,14 mins
ChIJAY5XhtXd4EcRNaCKplHYNmI,I yoga,sport,gym,['health'],,4.5,8.0,"188 Rue Eau de Robec, 76000 Rouen, France",49.4415832,1.0996705,u0bc30,u0bc3,0.5 km,7 mins
ChIJ9wH676Dg4EcRmrlwSAHmTXA,L'Espace du Cycle,shopping,store,['bicycle_store'],,3.9,30.0,"10 Pl. Waldeck Rousseau, 76140 Le Petit-Quevilly, France",49.4245183,1.0559329,u0bc0j,u0bc0,3.7 km,48 mins
ChIJVSIx54He4EcRwgR0Bfsf8pg,Relais H Snc,shopping,store,,,4.0,1.0,"1 Rue de Germont, 76000 Rouen, France",49.4407658,1.1102542,u0bc32,u0bc3,1.4 km,18 mins
ChIJiQpZwHTe4EcRLojpWB1X_Lc,Parc Forfait,nature,park,,,3.0,2.0,"Rue Pierre Forfait, 76100 Rouen, France",49.4378516,1.081762,u0bc0x,u0bc0,1.3 km,17 mins
ChIJeRRZ5aDg4EcRXvNiCeF55zE,Office DEPOT,shopping,store,,,3.9,385.0,"212 Av. des Alliés, 76140 Le Petit-Quevilly, France",49.4246834,1.0545681,u0b9pv,u0b9p,3.8 km,50 mins
ChIJDUOeia_d4EcRxT0mpZxqqis,Lucy-ann Pilates,sport,gym,['health'],,5.0,1.0,"76000 Rouen, France",49.4464909,1.0976001,u0bc2c,u0bc2,1.0 km,13 mins
ChIJ80F_g0Pn4EcRL6g-EcUOAbw,Canteleu musculation,sport,gym,['health'],,5.0,3.0,"Av. de Buchholz, 76380 Canteleu, France",49.4517847,1.0306512,u0b9r6,u0b9r,5.7 km,1 hour 19 mins
ChIJGwDJ6XDe4EcRl0iY5qo3FM8,REPARE 76 : Service Réparation Téléphone,shopping,store,['electronics_store'],,4.6,157.0,"30 Av. Jacques Cartier, 76100 Rouen, France",49.4361087,1.0868194,u0bc0x,u0bc0,1.0 km,12 mins
ChIJv2nUgd_d4EcRWxtTvEZl--c,Plaza Paella Tapas,night_life,bar,['restaurant'],,4.5,131.0,"24 Bd des Belges, 76000 Rouen, France",49.4416219,1.0834864,u0bc28,u0bc2,1.0 km,13 mins
ChIJMRk1XX_e4EcRb7kQvuIToE8,Restaurant des Beaux Arts,food,restaurant,,2.0,4.3,218.0,"34 Rue Damiette, 76000 Rouen, France",49.4407456,1.0986403,u0bc30,u0bc3,0.4 km,5 mins
ChIJkw3Pl5_f4EcRrtMhdyL5-W0,Les Grimoires de Morgane,shopping,store,['book_store'],,5.0,6.0,"74 Rue de la République, 76000 Rouen, France",49.4406152,1.0977467,u0bc2b,u0bc2,0.3 km,4 mins
ChIJzcu5odbd4EcRHcsKSn7vwMY,Le Pain Boulanger,shopping,store,['bakery'],,5.0,10.0,"108 Rue Beauvoisine, 76000 Rouen, France",49.4453128,1.0973317,u0bc2c,u0bc2,0.7 km,9 mins
ChIJyeqG1dfd4EcRfxxlWzerIFw,Bijouterie LEPAGE - Rouen,shopping,store,['jewelry_store'],,4.2,232.0,"30 Rue des Carmes, 76000 Rouen, France",49.441488,1.094546,u0bc2b,u0bc2,0.2 km,3 mins
ChIJh69hMOHd4EcR7R9rIA75TYs,La Madeleine,night_life,bar,,,4.5,147.0,"21 Rue de Constantine, 76000 Rouen, France",49.4461079,1.0771766,u0bc29,u0bc2,1.7 km,21 mins
ChIJNVxP8jzn4EcRiZvukf9Mwxo,BrewSociety - Centre de Formation Brassicole,night_life,bar,['restaurant'],,5.0,14.0,"Les Halles de Normandie - M.I.N de Rouen, Av. Bernard Bicheray, 76000 Rouen, France",49.450715,1.0484035,u0b9rf,u0b9r,4.0 km,51 mins
ChIJNW-z0Wzc4EcR3ZX8hkQRhjI,Librairie Du Chatelet,shopping,store,['book_store'],,4.6,18.0,"11 Pl. Alfred de Musset, 76000 Rouen, France",49.4616716,1.1328276,u0bc3u,u0bc3,4.3 km,1 hour 1 min
